date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:50:53	139530/139530	---M--	200	added ('OK')	text/html	etag:%222210a-54b0a2bafb556%22	http://www.adventuresinbridge.com/finals/1703/170318a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170318a.html	(from http://www.adventuresinbridge.com/Mar13a.htm)
00:50:55	162710/162710	---M--	200	added ('OK')	text/html	etag:%2227b96-54b1e62a828e0%22	http://www.adventuresinbridge.com/finals/1703/170319a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170319a.html	(from http://www.adventuresinbridge.com/Mar13a.htm)
00:50:57	97910/97910	---M--	200	added ('OK')	text/html	etag:%2217e76-54b1e62d1355f%22	http://www.adventuresinbridge.com/finals/1703/170319b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170319b.html	(from http://www.adventuresinbridge.com/Mar13a.htm)
00:50:59	123489/123489	---M--	200	added ('OK')	text/html	etag:%221e261-54a195d69e423%22	http://www.adventuresinbridge.com/finals/1703/170306a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170306a.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:01	127099/127099	---M--	200	added ('OK')	text/html	etag:%221f07b-54a1e2745296b%22	http://www.adventuresinbridge.com/finals/1703/170306e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170306e.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:03	120949/120949	---M--	200	added ('OK')	text/html	etag:%221d875-54a2ede16be10%22	http://www.adventuresinbridge.com/finals/1703/170306f.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170306f.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:05	125574/125574	---M--	200	added ('OK')	text/html	etag:%221ea86-54a2ba1f0433f%22	http://www.adventuresinbridge.com/finals/1703/170307c.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170307c.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:07	173181/173181	---M--	200	added ('OK')	text/html	etag:%222a47d-54a2bce750fda%22	http://www.adventuresinbridge.com/finals/1703/170307b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170307b.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:09	119919/119919	---M--	200	added ('OK')	text/html	etag:%221d46f-54a2bce48dae7%22	http://www.adventuresinbridge.com/finals/1703/170307a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170307a.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:11	160689/160689	---M--	200	added ('OK')	text/html	etag:%22273b1-54a63244c2a2a%22	http://www.adventuresinbridge.com/finals/1703/170308a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170308a.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:13	110219/110219	---M--	200	added ('OK')	text/html	etag:%221ae8b-54a40c76440f9%22	http://www.adventuresinbridge.com/finals/1703/170308b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170308b.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:15	108198/108198	---M--	200	added ('OK')	text/html	etag:%221a6a6-54a4656d17b20%22	http://www.adventuresinbridge.com/finals/1703/170308e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170308e.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:17	152754/152754	---M--	200	added ('OK')	text/html	etag:%22254b2-54a54e98e3953%22	http://www.adventuresinbridge.com/finals/1703/170309b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170309b.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:19	121135/121135	---M--	200	added ('OK')	text/html	etag:%221d92f-54a54e95f87c8%22	http://www.adventuresinbridge.com/finals/1703/170309a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170309a.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:21	89484/89484	---M--	200	added ('OK')	text/html	etag:%2215d8c-54a54e9b53296%22	http://www.adventuresinbridge.com/finals/1703/170309c.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170309c.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:23	107345/107345	---M--	200	added ('OK')	text/html	etag:%221a351-54a6ec1ecf773%22	http://www.adventuresinbridge.com/finals/1703/170310b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170310b.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:25	149570/149570	---M--	200	added ('OK')	text/html	etag:%2224842-54a6ec19cf9b6%22	http://www.adventuresinbridge.com/finals/1703/170310a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170310a.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:27	110390/110390	---M--	200	added ('OK')	text/html	etag:%221af36-54a6ec229f55e%22	http://www.adventuresinbridge.com/finals/1703/170310e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170310e.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:29	161508/161508	---M--	200	added ('OK')	text/html	etag:%22276e4-54a8383da0b2b%22	http://www.adventuresinbridge.com/finals/1703/170311b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170311b.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:31	144033/144033	---M--	200	added ('OK')	text/html	etag:%22232a1-54a8383ca923e%22	http://www.adventuresinbridge.com/finals/1703/170311a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170311a.html	(from http://www.adventuresinbridge.com/Mar6a.htm)
00:51:33	130813/130813	---M--	200	added ('OK')	text/html	etag:%221fefd-5498c6d5ec509%22	http://www.adventuresinbridge.com/finals/1702/170227a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170227a.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:35	93296/93296	---M--	200	added ('OK')	text/html	etag:%2216c70-54991578f77a5%22	http://www.adventuresinbridge.com/finals/1702/170227e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170227e.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:37	106528/106528	---M--	200	added ('OK')	text/html	etag:%221a020-5499157d328b6%22	http://www.adventuresinbridge.com/finals/1702/170227f.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170227f.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:39	125061/125061	---M--	200	added ('OK')	text/html	etag:%221e885-5499eef1101d9%22	http://www.adventuresinbridge.com/finals/1702/170228c.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170228c.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:41	159960/159960	---M--	200	added ('OK')	text/html	etag:%22270d8-5499eeedd4af6%22	http://www.adventuresinbridge.com/finals/1702/170228b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170228b.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:43	120581/120581	---M--	200	added ('OK')	text/html	etag:%221d705-5499eeeb23333%22	http://www.adventuresinbridge.com/finals/1702/170228a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170228a.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:45	161606/161606	---M--	200	added ('OK')	text/html	etag:%2227746-549b3bbeabb03%22	http://www.adventuresinbridge.com/finals/1703/170301a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170301a.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:47	92989/92989	---M--	200	added ('OK')	text/html	etag:%2216b3d-549b3bc1b64d7%22	http://www.adventuresinbridge.com/finals/1703/170301b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170301b.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:49	116684/116684	---M--	200	added ('OK')	text/html	etag:%221c7cc-549b99edd35af%22	http://www.adventuresinbridge.com/finals/1703/170301e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170301e.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:51	157956/157956	---M--	200	added ('OK')	text/html	etag:%2226904-549c7f9aedc39%22	http://www.adventuresinbridge.com/finals/1703/170302b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170302b.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:53	120671/120671	---M--	200	added ('OK')	text/html	etag:%221d75f-549c7f984a33d%22	http://www.adventuresinbridge.com/finals/1703/170302a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170302a.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:55	81529/81529	---M--	200	added ('OK')	text/html	etag:%2213e79-549c7f9ca443a%22	http://www.adventuresinbridge.com/finals/1703/170302c.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1703/170302c.html	(from http://www.adventuresinbridge.com/Feb27a.htm)
00:51:57	143162/143162	---M--	200	added ('OK')	text/html	etag:%2222f3a-548ff8d9af6eb%22	http://www.adventuresinbridge.com/finals/1702/170220a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170220a.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:51:59	8050/8050	---M--	200	added ('OK')	text/html	etag:%221f72-54904f75ab1b5%22	http://www.adventuresinbridge.com/finals/1702/170220E.HTM	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170220E.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:00	9124/9124	---M--	200	added ('OK')	text/html	etag:%2223a4-54904f765029d%22	http://www.adventuresinbridge.com/finals/1702/170220F.HTM	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170220F.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:00	7858/7858	---M--	200	added ('OK')	text/html	etag:%221eb2-549127664143c%22	http://www.adventuresinbridge.com/finals/1702/170221C.HTM	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170221C.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:00	15462/15462	---M--	200	added ('OK')	text/html	etag:%223c66-54912d8dc5a4f%22	http://www.adventuresinbridge.com/finals/1702/170221B.HTM	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170221B.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:01	6888/6888	---M--	200	added ('OK')	text/html	etag:%221ae8-54912764d1590%22	http://www.adventuresinbridge.com/finals/1702/170221A.HTM	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170221A.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:01	153986/153986	---M--	200	added ('OK')	text/html	etag:%2225982-549270009214e%22	http://www.adventuresinbridge.com/finals/1702/170222a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170222a.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:02	102604/102604	---M--	200	added ('OK')	text/html	etag:%22190cc-5492700a72ca2%22	http://www.adventuresinbridge.com/finals/1702/170222b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170222b.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:04	5455/5455	---M--	200	added ('OK')	text/html	etag:%22154f-5492cb95bc248%22	http://www.adventuresinbridge.com/finals/1702/170222E.HTM	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170222E.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:04	14825/14825	---M--	200	added ('OK')	text/html	etag:%2239e9-549518cc52b6c%22	http://www.adventuresinbridge.com/finals/1702/170223B.HTM	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170223B.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:04	7858/7858	---M--	200	added ('OK')	text/html	etag:%221eb2-5493b757814a7%22	http://www.adventuresinbridge.com/finals/1702/170223A.HTM	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170223A.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:05	92187/92187	---M--	200	added ('OK')	text/html	etag:%221681b-5493b759ebfb7%22	http://www.adventuresinbridge.com/finals/1702/170223c.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170223c.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:07	5958/5958	---M--	200	added ('OK')	text/html	etag:%221746-549518d109173%22	http://www.adventuresinbridge.com/finals/1702/170224B.HTM	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170224B.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:09	158111/158111	---M--	200	added ('OK')	text/html	etag:%222699f-5494eb09e85a1%22	http://www.adventuresinbridge.com/finals/1702/170224a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170224a.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:09	120031/120031	---M--	200	added ('OK')	text/html	etag:%221d4df-54955486db083%22	http://www.adventuresinbridge.com/finals/1702/170224e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170224e.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:10	179026/179026	---M--	200	added ('OK')	text/html	etag:%222bb52-549665003b1d4%22	http://www.adventuresinbridge.com/finals/1702/170225b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170225b.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:12	146748/146748	---M--	200	added ('OK')	text/html	etag:%2223d3c-549646a175fa9%22	http://www.adventuresinbridge.com/finals/1702/170225a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170225a.html	(from http://www.adventuresinbridge.com/Feb20a.htm)
00:52:14	153524/153524	---M--	200	added ('OK')	text/html	etag:%22257b4-5487271e27310%22	http://www.adventuresinbridge.com/finals/1702/170213a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170213a.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:16	111053/111053	---M--	200	added ('OK')	text/html	etag:%221b1cd-54881006ca84f%22	http://www.adventuresinbridge.com/finals/1702/170213e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170213e.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:18	105212/105212	---M--	200	added ('OK')	text/html	etag:%2219afc-54877a2d31767%22	http://www.adventuresinbridge.com/finals/1702/170213f.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170213f.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:20	125988/125988	---M--	200	added ('OK')	text/html	etag:%221ec24-54885526d2756%22	http://www.adventuresinbridge.com/finals/1702/170214c.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170214c.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:22	173310/173310	---M--	200	added ('OK')	text/html	etag:%222a4fe-54885524791f2%22	http://www.adventuresinbridge.com/finals/1702/170214b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170214b.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:24	120245/120245	---M--	200	added ('OK')	text/html	etag:%221d5b5-5488552049c32%22	http://www.adventuresinbridge.com/finals/1702/170214a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170214a.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:26	164132/164132	---M--	200	added ('OK')	text/html	etag:%2228124-548a01f5f367a%22	http://www.adventuresinbridge.com/finals/1702/170215a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170215a.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:28	109925/109925	---M--	200	added ('OK')	text/html	etag:%221ad65-5489a13f6b3b9%22	http://www.adventuresinbridge.com/finals/1702/170215b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170215b.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:30	107152/107152	---M--	200	added ('OK')	text/html	etag:%221a290-548a01f99a46a%22	http://www.adventuresinbridge.com/finals/1702/170215e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170215e.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:32	174787/174787	---M--	200	added ('OK')	text/html	etag:%222aac3-548ae852b30e0%22	http://www.adventuresinbridge.com/finals/1702/170216b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170216b.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:34	125275/125275	---M--	200	added ('OK')	text/html	etag:%221e95b-548ae84e59b68%22	http://www.adventuresinbridge.com/finals/1702/170216a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170216a.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:36	82208/82208	---M--	200	added ('OK')	text/html	etag:%2214120-548ae854defdd%22	http://www.adventuresinbridge.com/finals/1702/170216c.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170216c.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:38	102706/102706	---M--	200	added ('OK')	text/html	etag:%2219132-548c10311b2ec%22	http://www.adventuresinbridge.com/finals/1702/170217b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170217b.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:40	165845/165845	---M--	200	added ('OK')	text/html	etag:%22287d5-548c1a2380e0d%22	http://www.adventuresinbridge.com/finals/1702/170217a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170217a.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:42	2553/2553	---M--	200	added ('OK')	text/html	etag:%229f9-548c7f580a830%22	http://www.adventuresinbridge.com/finals/1702/170217E.HTM	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170217E.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:42	143319/143319	---M--	200	added ('OK')	text/html	etag:%2222fd7-548d54f02f447%22	http://www.adventuresinbridge.com/finals/1702/170218b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170218b.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:44	161152/161152	---M--	200	added ('OK')	text/html	etag:%2227580-548d81abe720c%22	http://www.adventuresinbridge.com/finals/1702/170218a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170218a.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:46	129861/129861	---M--	200	added ('OK')	text/html	etag:%221fb45-548eca70d061b%22	http://www.adventuresinbridge.com/finals/1702/170219a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170219a.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:48	106799/106799	---M--	200	added ('OK')	text/html	etag:%221a12f-548eca73dea6f%22	http://www.adventuresinbridge.com/finals/1702/170219b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170219b.html	(from http://www.adventuresinbridge.com/Feb13a.htm)
00:52:50	152753/152753	---M--	200	added ('OK')	text/html	etag:%22254b1-547e5bc6a9c91%22	http://www.adventuresinbridge.com/finals/1702/170206a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170206a.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:52:52	115714/115714	---M--	200	added ('OK')	text/html	etag:%221c402-547eaf1b0006f%22	http://www.adventuresinbridge.com/finals/1702/170206e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170206e.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:52:54	122467/122467	---M--	200	added ('OK')	text/html	etag:%221de63-547eaf2019fff%22	http://www.adventuresinbridge.com/finals/1702/170206f.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170206f.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:52:56	124971/124971	---M--	200	added ('OK')	text/html	etag:%221e82b-547f8910848a1%22	http://www.adventuresinbridge.com/finals/1702/170207c.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170207c.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:52:58	168644/168644	---M--	200	added ('OK')	text/html	etag:%22292c4-547f890d7932a%22	http://www.adventuresinbridge.com/finals/1702/170207b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170207b.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:00	119997/119997	---M--	200	added ('OK')	text/html	etag:%221d4bd-547f890acc979%22	http://www.adventuresinbridge.com/finals/1702/170207a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170207a.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:02	150049/150049	---M--	200	added ('OK')	text/html	etag:%2224a21-5480d64cc35d2%22	http://www.adventuresinbridge.com/finals/1702/170208a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170208a.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:04	137999/137999	---M--	200	added ('OK')	text/html	etag:%2221b0f-54871adc1319f%22	http://www.adventuresinbridge.com/finals/1702/170208b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170208b.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:06	107862/107862	---M--	200	added ('OK')	text/html	etag:%221a556-54812ed2c9c32%22	http://www.adventuresinbridge.com/finals/1702/170208e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170208e.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:08	158652/158652	---M--	200	added ('OK')	text/html	etag:%2226bbc-54834d1e7e696%22	http://www.adventuresinbridge.com/finals/1702/170209b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170209b.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:10	130715/130715	---M--	200	added ('OK')	text/html	etag:%221fe9b-5482140d83678%22	http://www.adventuresinbridge.com/finals/1702/170209a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170209a.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:12	82621/82621	---M--	200	added ('OK')	text/html	etag:%22142bd-5482141299f36%22	http://www.adventuresinbridge.com/finals/1702/170209c.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170209c.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:14	103179/103179	---M--	200	added ('OK')	text/html	etag:%221930b-548345546e776%22	http://www.adventuresinbridge.com/finals/1702/170210b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170210b.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:16	163504/163504	---M--	200	added ('OK')	text/html	etag:%2227eb0-54834d2120c29%22	http://www.adventuresinbridge.com/finals/1702/170210a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170210a.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:18	110223/110223	---M--	200	added ('OK')	text/html	etag:%221ae8f-5483b95988e03%22	http://www.adventuresinbridge.com/finals/1702/170210e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170210e.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:20	153867/153867	---M--	200	added ('OK')	text/html	etag:%222590b-54847dbe50b1e%22	http://www.adventuresinbridge.com/finals/1702/170211b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170211b.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:22	151148/151148	---M--	200	added ('OK')	text/html	etag:%2224e6c-5484abf427347%22	http://www.adventuresinbridge.com/finals/1702/170211a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170211a.html	(from http://www.adventuresinbridge.com/Feb6a.htm)
00:53:24	128825/128825	---M--	200	added ('OK')	text/html	etag:%221f739-54759012c6b3c%22	http://www.adventuresinbridge.com/finals/1701/170130a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1701/170130a.html	(from http://www.adventuresinbridge.com/Jan30a.htm)
00:53:26	106885/106885	---M--	200	added ('OK')	text/html	etag:%221a185-5475e13e14f97%22	http://www.adventuresinbridge.com/finals/1701/170130e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1701/170130e.html	(from http://www.adventuresinbridge.com/Jan30a.htm)
00:53:28	98887/98887	---M--	200	added ('OK')	text/html	etag:%2218247-5475e1423a139%22	http://www.adventuresinbridge.com/finals/1701/170130f.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1701/170130f.html	(from http://www.adventuresinbridge.com/Jan30a.htm)
00:53:30	114897/114897	---M--	200	added ('OK')	text/html	etag:%221c0d1-5476bcf43595c%22	http://www.adventuresinbridge.com/finals/1701/170131c.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1701/170131c.html	(from http://www.adventuresinbridge.com/Jan30a.htm)
00:53:32	160304/160304	---M--	200	added ('OK')	text/html	etag:%2227230-5476bcf22387d%22	http://www.adventuresinbridge.com/finals/1701/170131b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1701/170131b.html	(from http://www.adventuresinbridge.com/Jan30a.htm)
00:53:34	111960/111960	---M--	200	added ('OK')	text/html	etag:%221b558-5476bcef9204d%22	http://www.adventuresinbridge.com/finals/1701/170131a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1701/170131a.html	(from http://www.adventuresinbridge.com/Jan30a.htm)
00:53:36	142105/142105	---M--	200	added ('OK')	text/html	etag:%2222b19-547805ad1b670%22	http://www.adventuresinbridge.com/finals/1702/170201a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170201a.html	(from http://www.adventuresinbridge.com/Jan30a.htm)
00:53:38	128491/128491	---M--	200	added ('OK')	text/html	etag:%221f5eb-547807d01b6c3%22	http://www.adventuresinbridge.com/finals/1702/170201b.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170201b.html	(from http://www.adventuresinbridge.com/Jan30a.htm)
00:53:40	108218/108218	---M--	200	added ('OK')	text/html	etag:%221a6ba-54785e5e78f53%22	http://www.adventuresinbridge.com/finals/1702/170201e.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1702/170201e.html	(from http://www.adventuresinbridge.com/Jan30a.htm)
